"x514403258400776192",2014-09-23 13:17:48,"x25073877","realDonaldTrump","""@donallentown: @realDonaldTrump @KyleKissKiss not only do you have a great name.. you'd win and do a great job. Hug @IvankaTrump for me :)""","Twitter for Android",140,,,,FALSE,FALSE,20,11,,,,,,,,,,,,,,"x2767166765 25073877 44596151 52544275","donallentown realDonaldTrump KyleKissKiss IvankaTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669680922321620993",2015-11-26 00:55:48,"x25073877","realDonaldTrump","#MakeAmericaGreatAgain #Trump2016 https://t.co/r9ARuMdyMn","Twitter for iPhone",57,,,,FALSE,FALSE,4734,2027,"MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/CUsvPc5UcAAWYGi.jpg","https://t.co/r9ARuMdyMn","https://twitter.com/realDonaldTrump/status/669680922321620993/photo/1","photo","http://pbs.twimg.com/media/CUsvPc5UcAAWYGi.jpg","https://t.co/r9ARuMdyMn","https://twitter.com/realDonaldTrump/status/669680922321620993/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671792709292720129",2015-12-01 20:47:17,"x25073877","realDonaldTrump","You would think a paper like the Washington Post would be fair and objective. For the record, almost all polls showed I won all debates.","Twitter for iPhone",136,,,,FALSE,FALSE,3307,1078,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671876653522505728",2015-12-02 02:20:51,"x25073877","realDonaldTrump","The truth continues to come out after 14 years. A truth that many in the media did not want to tell. #Trump2016
https://t.co/AtuacgxOW1","Twitter for iPhone",135,,,,FALSE,FALSE,4300,2460,"Trump2016",,"breitbart.com/big-journalism…","https://t.co/AtuacgxOW1","http://www.breitbart.com/big-journalism/2015/12/01/7-pieces-of-documentation-that-vindicate-trumps-claim-of-911-muslim-celebrations/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671709367482347521",2015-12-01 15:16:07,"x25073877","realDonaldTrump","Jamiel Shaw was incredible on @foxandfriends this morning. His son, who was viciously killed by an illegal immigrant, is so proud of pop!","Twitter Web Client",137,,,,FALSE,FALSE,2129,956,,,,,,,,,,,,,,"x15513604","foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671316321443954688",2015-11-30 13:14:18,"x25073877","realDonaldTrump","""@wzpd8z: Mr. Trump, Chuck Todd is a moron, all kinds of youtube videos showing muslims celebrating 911. I would show it on your ads.""","Twitter for Android",134,,,,FALSE,FALSE,2433,1039,,,,,,,,,,,,,,"x244326892","wzpd8z","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671826412517609473",2015-12-01 23:01:13,"x25073877","realDonaldTrump","""@TrussElise: #Trump I will NOT vote for Cruz or #GOP. My vote is pledged to @realDonaldTrump &amp;my grandchildren. Pray for the USA.","Twitter for Android",134,,,,FALSE,FALSE,1960,791,"Trump GOP",,,,,,,,,,,,,"x3387188439 25073877","TrussElise realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671079078502514692",2015-11-29 21:31:35,"x25073877","realDonaldTrump","Just watched Cookie Roberts on @ABC. Her predictions have been so wrong for so long that she has lost all credibility. Just another sad case","Twitter for Android",140,,,,FALSE,FALSE,3266,1176,,,,,,,,,,,,,,"x28785486","ABC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670431647603425281",2015-11-28 02:38:55,"x25073877","realDonaldTrump","""@tweetybird2009: @GulfWarVet123 That's why @realDonaldTrump's THE MAN. CANNOT BE BOUGHT BY #Establishment #Media #PUNDITS. #TheyRMad","Twitter for Android",133,,,,FALSE,FALSE,2501,1057,"Establishment Media PUNDITS TheyRMad",,,,,,,,,,,,,"x20084570 2148299336 25073877","tweetybird2009 GulfWarVet123 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670356747828228096",2015-11-27 21:41:17,"x25073877","realDonaldTrump","""@reallyo1: @realDonaldTrump @MarkSimoneNY Don't let the jackals in the media trip u up. Their getting desperate""","Twitter for Android",113,,,,FALSE,FALSE,2442,951,,,,,,,,,,,,,,"x3709329729 25073877 18071459","reallyo1 realDonaldTrump MarkSimoneNY","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671161184058515456",2015-11-30 02:57:50,"x25073877","realDonaldTrump","""@Barber2012Jeff: @realDonaldTrump John Kasich-it didn't work I'm still voting for #Trump"" John has done so poorly in the debates he's done!","Twitter for Android",140,,,,FALSE,FALSE,1952,829,"Trump",,,,,,,,,,,,,"x3377407545 25073877","Barber2012Jeff realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671080580939964417",2015-11-29 21:37:33,"x25073877","realDonaldTrump","Will be meeting on Monday at Trump Tower with a large group of African American Pastors. Many I know-wonderful people! Not a press event.","Twitter for Android",137,,,,FALSE,FALSE,4222,1841,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671827564948754432",2015-12-01 23:05:48,"x25073877","realDonaldTrump","""@Christo20722105:  @TrussElise Conservatives, Dems, independents alike all want trump. There is no one else. #MakeAmericaGreatAgain""","Twitter for Android",133,,,,FALSE,FALSE,2226,916,"MakeAmericaGreatAgain",,,,,,,,,,,,,"x2161304592 3387188439","Christo20722105 TrussElise","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670356526977179648",2015-11-27 21:40:25,"x25073877","realDonaldTrump","""@MargaretCrowth1: @realDonaldTrump So like the media to make something out of nothing. Don't let them sidetrack from the message.""","Twitter for Android",131,,,,FALSE,FALSE,2282,881,,,,,,,,,,,,,,"x2161175960 25073877","MargaretCrowth1 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671316172005113856",2015-11-30 13:13:42,"x25073877","realDonaldTrump","""@wompol: @realDonaldTrump @CNN we also saw numerous (since scrubbed) videos of celebrations on 9/11""","Twitter for Android",101,,,,FALSE,FALSE,1607,737,,,,,,,,,,,,,,"x244278070 25073877 759251","wompol realDonaldTrump CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669510996504010752",2015-11-25 13:40:35,"x25073877","realDonaldTrump","@KarlRove just totally bombed on @Morning_Joe. @FoxNews has him on even though he has lost all credibility - a loser!  Fox should dump Rove.","Twitter for Android",140,,"x18791763","KarlRove",FALSE,FALSE,1355,670,,,,,,,,,,,,,,"x18791763 254117355 1367531","KarlRove Morning_Joe FoxNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671710514007904256",2015-12-01 15:20:40,"x25073877","realDonaldTrump","Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies? https://t.co/b6DKEOk8Px","Twitter for iPhone",136,,,,FALSE,FALSE,6467,3859,,,,,,"http://pbs.twimg.com/media/CVJlJPJUkAIprQv.jpg","https://t.co/b6DKEOk8Px","https://twitter.com/realDonaldTrump/status/671710514007904256/photo/1","photo","http://pbs.twimg.com/media/CVJlJPJUkAIprQv.jpg http://pbs.twimg.com/media/CVJlJO8U8AAAruq.jpg","https://t.co/b6DKEOk8Px https://t.co/b6DKEOk8Px","https://twitter.com/realDonaldTrump/status/671710514007904256/photo/1 https://twitter.com/realDonaldTrump/status/671710514007904256/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670381849416482817",2015-11-27 23:21:02,"x25073877","realDonaldTrump","Pollster Trend 
National GOP Average
223 national polls &amp; 33 pollsters.
#MakeAmericaGreatAgain #Trump2016 https://t.co/mILAGwjvS2","Twitter for iPhone",133,,,,FALSE,FALSE,3724,1982,"MakeAmericaGreatAgain Trump2016",,,,,"http://pbs.twimg.com/media/CU2sumjUYAAARCj.jpg","https://t.co/mILAGwjvS2","https://twitter.com/realDonaldTrump/status/670381849416482817/photo/1","photo","http://pbs.twimg.com/media/CU2sumjUYAAARCj.jpg","https://t.co/mILAGwjvS2","https://twitter.com/realDonaldTrump/status/670381849416482817/photo/1",,,,"de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670158455257329665",2015-11-27 08:33:21,"x25073877","realDonaldTrump","""@VaughnVhalen: Donald Trump Rises to 38% Nationally; Ted Cruz Edges into 2nd at 12%","Twitter for Android",84,,,,FALSE,FALSE,3381,1546,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671809255561932806",2015-12-01 21:53:02,"x25073877","realDonaldTrump","""@HyperbolicX: @realDonaldTrump I just signed up in support of your campaign on your website https://t.co/mq1It15s5b.""","Twitter for Android",118,,,,FALSE,FALSE,1486,628,,,"DonaldTrump.com","https://t.co/mq1It15s5b","http://DonaldTrump.com",,,,,,,,,"x3071820758 25073877","HyperbolicX realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669508661228781568",2015-11-25 13:31:18,"x25073877","realDonaldTrump","""@jbclemson: @realDonaldTrump @karl @Morning_Joe @FoxNews Bombed is an understatement. Pathetic attempt by #GOP. Rove embarrassed himself""","Twitter for Android",138,,,,FALSE,FALSE,1830,778,"GOP",,,,,,,,,,,,,"x3481796535 25073877 1488 254117355 1367531","jbclemson realDonaldTrump karl Morning_Joe FoxNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671139933277540352",2015-11-30 01:33:23,"x25073877","realDonaldTrump","""@Rketeltas:  Every time Trump is gracious enough to do a MSM interview he gets ambushed with nonsensical questions, why is that.""","Twitter for Android",130,,,,FALSE,FALSE,2311,821,,,,,,,,,,,,,,"x912221173","Rketeltas","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669682774673137665",2015-11-26 01:03:10,"x25073877","realDonaldTrump","Credible Source on 9-11 Muslim Celebrations: FBI
https://t.co/UICDNcftJS via @WKRG","Twitter for iPhone",82,,,,FALSE,FALSE,2428,1538,,,"wkrg.com/2015/11/25/cre…","https://t.co/UICDNcftJS","http://wkrg.com/2015/11/25/credible-source-on-9-11-muslim-celebrations-fbi/",,,,,,,,,"x14389923","WKRG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671138776740175872",2015-11-30 01:28:48,"x25073877","realDonaldTrump","""@johnwilson12511:   @realDonaldTrump is Up! Up! Up! No other candidate is even close!! #Trump2016 #POTUS https://t.co/6c1KuhCY6W""","Twitter for Android",130,,,,TRUE,FALSE,1866,911,"Trump2016 POTUS",,"twitter.com/shennafoxmusic…","https://t.co/6c1KuhCY6W","https://twitter.com/shennafoxmusic/status/670399027503095808",,,,,,,,,"x4157448316 25073877","johnwilson12511 realDonaldTrump","en","x670399027503095808","Wow! New Poll #trump #YUGE lead 
#Trump remains steadfast on that top spot! #TrumpWinning #MakeAmericaGreatAgain https://t.co/sDPCOIslHx",2015-11-27 18:29:18,,554,418,"x3214214153","ShennaFoxMusic","Deplorably🏴󠁧󠁢󠁳󠁣󠁴󠁿Scottish",23857,9378,6021,"Scotland, United Kingdom","💯% Scottish not Russian. Support @realDonaldTrump but ma No.1 gotta be 🆒Keith Schiller😁Professional Musician/Teacher/Restaurant Pianist/Church Organist",FALSE,,,,,,,,,,,,,,,,,,,,,,,
"x670645029082439680",2015-11-28 16:46:49,"x25073877","realDonaldTrump","We boarded the helicopter for Sarasota earlier &amp; will be landing soon! See you there. #Trump2016 https://t.co/x4RbbKXHCu","Twitter for iPhone",124,,,,FALSE,FALSE,4144,1300,"Trump2016",,,,,"http://pbs.twimg.com/media/CU6cF7aUEAAWH6d.jpg","https://t.co/x4RbbKXHCu","https://twitter.com/realDonaldTrump/status/670645029082439680/photo/1","photo","http://pbs.twimg.com/media/CU6cF7aUEAAWH6d.jpg","https://t.co/x4RbbKXHCu","https://twitter.com/realDonaldTrump/status/670645029082439680/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669995673945808896",2015-11-26 21:46:31,"x25073877","realDonaldTrump","The failing @nytimes should focus on fair and balanced reporting rather than constant hit jobs on me. Yesterday 3 boring articles, today2!","Twitter for Android",138,,,,FALSE,FALSE,4333,1664,,,,,,,,,,,,,,"x807095","nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671162038136250368",2015-11-30 03:01:14,"x25073877","realDonaldTrump","""@BeckyOmz: @JuvenIle  @thehill We could use a new era of greatness! America needs to return to its place in the world--leading!""","Twitter for Android",129,,,,FALSE,FALSE,2658,1105,,,,,,,,,,,,,,"x1380483060 12113762 1917731","BeckyOmz Juvenile thehill","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670073898923384833",2015-11-27 02:57:21,"x25073877","realDonaldTrump","""@pthebnyc: @realDonaldTrump @Sari_Swensen @nytimes no need to explain, Sir. We've got your back.""  Thanks!","Twitter for Android",107,,,,FALSE,FALSE,2015,707,,,,,,,,,,,,,,"x2203786258 25073877 76687969 807095","pthebnyc realDonaldTrump Sari_Swensen nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670811687000350721",2015-11-29 03:49:03,"x25073877","realDonaldTrump","""@ArtPar17: @CNN   Your story is a total fraud""  I agree!","Twitter for Android",57,,,,FALSE,FALSE,1585,609,,,,,,,,,,,,,,"x215446790 759251","ArtPar17 CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670742712350584832",2015-11-28 23:14:59,"x25073877","realDonaldTrump","""@buckleybro40:  @RichLowry @maggieNYT @TheFix @pbump @realDonaldTrump so great in Sarasota, FL! #TurntTrump We're following T all the way!""","Twitter for Android",140,,,,FALSE,FALSE,1816,673,"TurntTrump",,,,,,,,,,,,,"x40116885 93069110 846354889819279360 950531 25073877","RichLowry maggieNYT thefix pbump realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670612687907344384",2015-11-28 14:38:18,"x25073877","realDonaldTrump","Virtually no-one has spent more money in helping the  American people with disabilities than me. Will discuss today at my speech in Sarasota","Twitter for Android",140,,,,FALSE,FALSE,4227,1733,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670754851203227649",2015-11-29 00:03:13,"x25073877","realDonaldTrump",".@CNN Kayleigh McEnany was great on you network today. You should have her  on more often! Thank you Kayleigh for your nice words.","Twitter for Android",130,,,,FALSE,FALSE,1911,684,,,,,,,,,,,,,,"x759251","CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671140157148536832",2015-11-30 01:34:17,"x25073877","realDonaldTrump","""@Born2RunJosh: @realDonaldTrump @Antonio92692 @CNNPolitics Trump for president! #TRUMP2016 #MakeAmericaGreatAgain""","Twitter for Android",115,,,,FALSE,FALSE,1579,585,"TRUMP2016 MakeAmericaGreatAgain",,,,,,,,,,,,,"x25073877 4129686861 13850422","realDonaldTrump Antonio92692 CNNPolitics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671140719629848576",2015-11-30 01:36:31,"x25073877","realDonaldTrump","""@lee_richter:  TRUMP will make America SAFE again...He will make America LEGAL again...He will make America GREAT again! #Trump2016 USA""","Twitter for Android",137,,,,FALSE,FALSE,3157,1366,"Trump2016",,,,,,,,,,,,,"x874656049","lee_richter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671834754434641925",2015-12-01 23:34:22,"x25073877","realDonaldTrump","""@fooschamp95: @business @nytimes    Any GOP candidate will lose except for @realDonaldTrump"" I agree!","Twitter for Android",102,,,,FALSE,FALSE,2024,767,,,,,,,,,,,,,,"x38348850 34713362 807095 25073877","fooschamp95 business nytimes realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671706994336768000",2015-12-01 15:06:41,"x25073877","realDonaldTrump","I want to thank all my friends in Macon for the special evening and great reception. What a crowd of incredible people!","Twitter Web Client",119,,,,FALSE,FALSE,2754,900,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669861224465743872",2015-11-26 12:52:15,"x25073877","realDonaldTrump","Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!","Twitter for Android",109,,,,FALSE,FALSE,18098,7336,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669672417774694400",2015-11-26 00:22:00,"x25073877","realDonaldTrump","I LIVE IN NEW JERSEY &amp; @realDonaldTrump IS RIGHT: MUSLIMS DID CELEBRATE ON 9/11 HERE! WE SAW IT! https://t.co/1SksZU9qlj","Twitter for iPhone",124,,,,FALSE,FALSE,3847,2290,,,"infowars.com/i-live-in-jers…","https://t.co/1SksZU9qlj","http://www.infowars.com/i-live-in-jersey-and-trump-is-right-muslims-did-celebrate-on-911-in-nj-we-saw-it/",,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670741684460777472",2015-11-28 23:10:54,"x25073877","realDonaldTrump","""@nobaddog: @RepBJNikkel @CindyBlackwel12 JohnKasich  All you career Politicians are shaking in your shoes for fear Trump gets elected""","Twitter for Android",135,,,,FALSE,FALSE,2570,981,,,,,,,,,,,,,,"x69738145 19807561 2371155744","nobaddog RepBJNikkel CindyBlackwel12","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669994161911779329",2015-11-26 21:40:30,"x25073877","realDonaldTrump","I do not know the reporter for the @nytimes, or what he looks like. I was showing a person groveling to take back a statement made long ago!","Twitter for Android",140,,,,FALSE,FALSE,3639,1495,,,,,,,,,,,,,,"x807095","nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671437896088440832",2015-11-30 21:17:23,"x25073877","realDonaldTrump","Meeting with African American Pastors at Trump Tower was amazing. Wonderful news conference followed. Now off to Georgia for big speech!","Twitter for Android",136,,,,FALSE,FALSE,4412,1720,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671792600052027393",2015-12-01 20:46:51,"x25073877","realDonaldTrump","Highly untalented Wash Post blogger, Jennifer Rubin, a real dummy, never writes fairly about me. Why does Wash Post have low IQ people?","Twitter for iPhone",135,,,,FALSE,FALSE,3952,1661,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671081632422567936",2015-11-29 21:41:43,"x25073877","realDonaldTrump","After my meeting with the pastors, it's off to Georgia for a big rally - many thousands of great people will be there, a beautiful movement!","Twitter for Android",140,,,,FALSE,FALSE,3315,1346,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670812287754747906",2015-11-29 03:51:27,"x25073877","realDonaldTrump","I will be on @meetthepress in an interview with @chucktodd on Sunday morning. So much to talk about!","Twitter for Android",100,,,,FALSE,FALSE,2426,979,,,,,,,,,,,,,,"x11856892 50325797","MeetThePress chucktodd","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671698489735270400",2015-12-01 14:32:54,"x25073877","realDonaldTrump","A signed copy of CRIPPLED AMERICA makes a great gift. Order &amp; join my live streaming book signing event on 12/3   https://t.co/TICkBt5xnH","Twitter Web Client",141,,,,FALSE,FALSE,1492,678,,,"livesigning.com/trump/welcome","https://t.co/TICkBt5xnH","http://livesigning.com/trump/welcome",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671329839408930816",2015-11-30 14:08:01,"x25073877","realDonaldTrump","Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!","Twitter for iPhone",137,,,,FALSE,FALSE,3147,1412,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669690995857080320",2015-11-26 01:35:50,"x25073877","realDonaldTrump","The dopes at the @nytimes bought the Boston Globe for $1.3 billion and sold it for $1.00. Their great old headquarters-gave it away! So dumb","Twitter for Android",140,,,,FALSE,FALSE,3096,1232,,,,,,,,,,,,,,"x807095","nytimes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670612829347651586",2015-11-28 14:38:52,"x25073877","realDonaldTrump","""@munciewolves: @realDonaldTrump America backs you. Your our next President!!!!"" Thank you!","Twitter for Android",91,,,,FALSE,FALSE,2536,918,,,,,,,,,,,,,,"x3151825386 25073877","munciewolves realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670357464689287168",2015-11-27 21:44:08,"x25073877","realDonaldTrump","""@MargaretCrowth1: @realDonaldTrump Incompetence now the norm. NYTimes is an example. Need competent leader as role model. Trump2016""","Twitter for Android",133,,,,FALSE,FALSE,2620,1050,,,,,,,,,,,,,,"x2161175960 25073877","MargaretCrowth1 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669685019741462528",2015-11-26 01:12:05,"x25073877","realDonaldTrump","""@Keeping__Real: So good to see the @realDonaldTrump family out with him on the campaign trail! It really shows the family man that he is!""","Twitter for Android",139,,,,FALSE,FALSE,2289,786,,,,,,,,,,,,,,"x1267362949 25073877","Keeping__Real realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670813764304953344",2015-11-29 03:57:19,"x25073877","realDonaldTrump","""@Pablo44x: @CNN @realDonaldTrump Another hit piece by CNN. ""What? We're not biased!""""","Twitter for Android",86,,,,FALSE,FALSE,1814,740,,,,,,,,,,,,,,"x759251 25073877","CNN realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671159472316903425",2015-11-30 02:51:02,"x25073877","realDonaldTrump","""@ThisWeekABC: Maria, why do you work with such dummies as Cokie Roberts, @BillKristol, @mattbai? You can do much better! @MariaTCardona.","Twitter for Android",137,,,,FALSE,FALSE,1596,656,,,,,,,,,,,,,,"x450941680 2800581040 16340501 124490608","ThisWeekABC BillKristol mattbai MariaTCardona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670811363095273473",2015-11-29 03:47:46,"x25073877","realDonaldTrump","""@JacoH: @CNN @realDonaldTrump I can't believe how low CNN can go. Obviously a bunch of Killary fans."" @CNN only says negative-bad reporters","Twitter for Android",140,,,,FALSE,FALSE,2003,828,,,,,,,,,,,,,,"x49275704 759251 25073877 759251","JacoH CNN realDonaldTrump CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669688167138770944",2015-11-26 01:24:35,"x25073877","realDonaldTrump","""@RioSunny3: @realDonaldTrump @WKRG I lived in New Jersey at that time and witnessed all that as well.","Twitter for Android",102,,,,FALSE,FALSE,2013,855,,,,,,,,,,,,,,"x51210619 25073877 14389923","RioSunny3 realDonaldTrump WKRG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671876081012576257",2015-12-02 02:18:35,"x25073877","realDonaldTrump","""@ReversingASD: @CNN @CNNOpinion @realDonaldTrump Stupid ""opinion""! #Trump is Winning! why will he leave? dummy! https://t.co/2gmWapqqOE""","Twitter for Android",137,,,,FALSE,FALSE,2222,1061,"Trump",,"pic.twitter.com/2gmWapqqOE","https://t.co/2gmWapqqOE","https://twitter.com/ReversingASD/status/671874975553355776/photo/1",,,,,,,,,"x623313100 759251 259074538 25073877","ReversingASD CNN CNNOpinion realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x669653193425555456",2015-11-25 23:05:37,"x25073877","realDonaldTrump","""@realdctaylor: The Establishment is afraid of @realDonaldTrump. Once we try a business man we may never want a politician again! #TeamTrump","Twitter for Android",140,,,,FALSE,FALSE,3963,1732,"TeamTrump",,,,,,,,,,,,,"x3988971406 25073877","realDCTaylor realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671809420368740355",2015-12-01 21:53:42,"x25073877","realDonaldTrump","""@iluvbks1: @realDonaldTrump I live in NJ &amp; you've got that right! NJ wants ChrisChristie OUT of NJ! #tellingitlikeitis""","Twitter for Android",124,,,,FALSE,FALSE,1600,737,"tellingitlikeitis",,,,,,,,,,,,,"x342346918 25073877","iluvbks1 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x670815295091683328",2015-11-29 04:03:24,"x25073877","realDonaldTrump",".@CNN has to do better reporting if it wants to keep up with the crowd.So totally one-sided and biased against me that it is becoming boring","Twitter for Android",140,,,,FALSE,FALSE,5311,2088,,,,,,,,,,,,,,"x759251","CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671138957279776769",2015-11-30 01:29:31,"x25073877","realDonaldTrump","""@Antonio92692: @CNNPolitics @realDonaldTrump TRUMP IS THE SMARTEST AND BEST MAN TO SAVE AMERICA. https://t.co/6pf1a0yDRa""  Thank you!","Twitter for Android",134,,,,FALSE,FALSE,3134,1480,,,,,,"http://pbs.twimg.com/media/CVArmJLXIAAGLYk.jpg","https://t.co/6pf1a0yDRa","https://twitter.com/Antonio92692/status/671084300822052864/photo/1","photo","http://pbs.twimg.com/media/CVArmJLXIAAGLYk.jpg http://pbs.twimg.com/media/CVArXy6WcAYgnrV.jpg","https://t.co/6pf1a0yDRa https://t.co/6pf1a0yDRa","https://twitter.com/Antonio92692/status/671084300822052864/photo/1 https://twitter.com/Antonio92692/status/671084300822052864/photo/1",,"x4129686861 13850422 25073877","Antonio92692 CNNPolitics realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671316960857219072",2015-11-30 13:16:50,"x25073877","realDonaldTrump","""@charlottepturn: @Morning_Joe THERE WERE NO VIDEO CELL PHONES!IS AreUall looking4bonus?Near StJoes Hosp Paterson NJ Arab area outside celeb","Twitter for Android",140,,,,FALSE,FALSE,1343,618,,,,,,,,,,,,,,"x239036640 254117355","charlottepturn Morning_Joe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x671825859762896899",2015-12-01 22:59:01,"x25073877","realDonaldTrump","""@Dollfinish: @AgsEliza @Citizens4Trump @realDonaldTrump ***Howard Stern Caller day after 9/11 https://t.co/1d9ySVrvty … …""","Twitter for Android",123,,,,FALSE,FALSE,1857,1193,,,"youtube.com/attribution_li…","https://t.co/1d9ySVrvty","https://www.youtube.com/attribution_link?a=f1yVJj7Igbk&u=%2Fwatch%3Fv%3Dw8KdmyCh7z8%26feature%3Dplayer_embedded",,,,,,,,,"x125744394 3284680262 25073877","Dollfinish Citizens4Trump realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
