"x601119137008656384",2015-05-20 20:15:45,"x25073877","realDonaldTrump","Looking forward to being awarded the ‘2015 Statesman of the Year’ by @SRQRepublicans this Thursday. A record 2,000+ attendees-Can't wait!","Twitter Web Client",137,,,,FALSE,FALSE,69,25,,,,,,,,,,,,,,"x221014597","SRQRepublicans","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601268921744887809",2015-05-21 06:10:56,"x25073877","realDonaldTrump","""@carrillo_pete: @realDonaldTrump -Trump the players in this presidential race..... #trump2016""","Twitter for Android",95,,,,FALSE,FALSE,14,6,"trump2016",,,,,,,,,,,,,"x2391911779 25073877","carrillo_pete realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624387 -73.9750369","-73.9750369 40.7624387","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600961740873048065",2015-05-20 09:50:19,"x25073877","realDonaldTrump","""@TexasArmyMom18: Ready for your interview on #KellyFile  @megynkelly enjoyed and watched every interview of yours for #2016presidential""","Twitter for Android",137,,,,FALSE,FALSE,16,12,"KellyFile 2016presidential",,,,,,,,,,,,,"x922464541 110445334","TexasArmyMom18 megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.762405 -73.9751048","-73.9751048 40.762405","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600928842069467137",2015-05-20 07:39:35,"x25073877","realDonaldTrump","""@Tendraftsdeep: @realDonaldTrump get it on and get this nation back. Kick ass""","Twitter for Android",79,,,,FALSE,FALSE,23,8,,,,,,,,,,,,,,"x25071732 25073877","Tendraftsdeep realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624063 -73.9751628","-73.9751628 40.7624063","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600544379334467584",2015-05-19 06:11:52,"x25073877","realDonaldTrump","""@FlyOSUBuckeye1: ""@realDonaldTrump: ""@pepsidaisy: @realDonaldTrump #trump2016 #trumpforpresident http://t.co/ZyMX89ETsR""""""","Twitter for Android",123,,,,FALSE,FALSE,173,75,"trump2016 trumpforpresident",,,,,"http://pbs.twimg.com/media/CFU66zMUgAE7Zgs.jpg","http://t.co/ZyMX89ETsR","https://twitter.com/pepsidaisy/status/600450909567614976/photo/1","photo","http://pbs.twimg.com/media/CFU66zMUgAE7Zgs.jpg","http://t.co/ZyMX89ETsR","https://twitter.com/pepsidaisy/status/600450909567614976/photo/1",,"x1279467138 25073877 29101685 25073877","FlyOSUBuckeye1 realDonaldTrump pepsidaisy realDonaldTrump","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624175 -73.9751264","-73.9751264 40.7624175","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600973281261391872",2015-05-20 10:36:10,"x25073877","realDonaldTrump","""@GirlCant_helpit: @realDonaldTrump run for President. You'd have my vote https://t.co/JbRjAQu0PI""","Twitter for Android",98,,,,TRUE,FALSE,34,13,,,"twitter.com/realDonaldTrum…","https://t.co/JbRjAQu0PI","https://twitter.com/realDonaldTrump/status/600972130470203392",,,,,,,,,"x296984011 25073877","GirlCant_helpit realDonaldTrump","en","x600972130470203392","""@Mrs_Batie:  @VeryOddDog totally agree that this country is in ruins and needs to be restored back to the way our forefathers intended""",2015-05-20 05:31:36,,46,25,"x25073877","realDonaldTrump","Donald J. Trump",46562523,45,36760,"Washington, DC","45th President of the United States of America🇺🇸",TRUE,,,,,,,,,,,,,,,,,,,,,,,
"x601300860946243585",2015-05-21 08:17:51,"x25073877","realDonaldTrump","""@RBransonNews: Is America ready for Donald Trump as president? http://t.co/W1nk4ubTSH""","Twitter for Android",87,,,,FALSE,FALSE,40,16,,,"zipzp.eu/?u=9vc2yy","http://t.co/W1nk4ubTSH","http://zipzp.eu/?u=9vc2yy",,,,,,,,,"x2277635130","RBransonNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600494356328480768",2015-05-19 02:53:05,"x25073877","realDonaldTrump","""@_chanelelle_: Donald Trump is my inspiration in life @realDonaldTrump love u Donald u the real mvp!!""","Twitter for Android",103,,,,FALSE,FALSE,42,11,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624144 -73.9751442","-73.9751442 40.7624144","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600679562515714048",2015-05-19 15:09:02,"x25073877","realDonaldTrump","Remember when Jeb gave Hillary a medal on the 1 year anniversary of Benghazi?! http://t.co/9b4goLdxTO Guess he would have invaded Libya too!","Twitter Web Client",140,,,,FALSE,FALSE,167,162,,,"dailysignal.com/2015/02/19/con…","http://t.co/9b4goLdxTO","http://dailysignal.com/2015/02/19/conservative-group-brands-jeb-bush-unelectable-giving-medal-hillary-clinton/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601265719007944704",2015-05-21 05:58:13,"x25073877","realDonaldTrump","""@HarmonBrew: @FoxNews @megynkelly  DonaldTrump #KellyFile Trump is so right about Geller. Megyn, stop advocating for her; its a loser.""","Twitter for Android",136,,,,FALSE,FALSE,12,12,"KellyFile",,,,,,,,,,,,,"x1282213849 1367531 110445334","HarmonBrew FoxNews megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7623972 -73.9751258","-73.9751258 40.7623972","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600948052682211328",2015-05-20 08:55:55,"x25073877","realDonaldTrump","""@greenhousegrown: @realDonaldTrump @DRODELL76 Your my only hope, if you bow out then I am not voting for anyone else!!!"" Keep the faith!","Twitter for Android",137,,,,FALSE,FALSE,15,6,,,,,,,,,,,,,,"x25073877 280817150","realDonaldTrump DRODELL76","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624299 -73.9750381","-73.9750381 40.7624299","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600955636793405440",2015-05-20 09:26:03,"x25073877","realDonaldTrump","A MUST WATCH - TRULY BEAUTIFUL! ""@PrivateCaddie: Amazing Turnberry Ailsa course changes from @realDonaldTrump #Golf https://t.co/kKoBOzWIwv""","Twitter for Android",140,,,,FALSE,FALSE,18,15,"Golf",,"youtu.be/rPRQjC5pY2g","https://t.co/kKoBOzWIwv","https://youtu.be/rPRQjC5pY2g",,,,,,,,,"x2356640892 25073877","PrivateCaddie realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624477 -73.9748072","-73.9748072 40.7624477","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601294090181967873",2015-05-21 07:50:57,"x25073877","realDonaldTrump","""@631acf83e56d41c: We need change, your the MAN!! You got my vote!! I'll campaign for u in AZ!! Let's do it Trump!! #Trump4Prez #uwillwin""","Twitter for Android",138,,,,FALSE,FALSE,20,8,"Trump4Prez uwillwin",,,,,,,,,,,,,"x3023068878","631acf83e56d41c","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601318474087038976",2015-05-21 09:27:50,"x25073877","realDonaldTrump","""@RealSQUEZZ: I LOVE @REALDONALDTRUMP BECAUSE HE''S BRAVE, FEARLESS AND HE 'S GOT WILL-POWER TO MOVE AMERICA FORWARD!!! #VoteTrump2016""","Twitter for Android",135,,,,FALSE,FALSE,40,13,"VoteTrump2016",,,,,,,,,,,,,"x2532160808 25073877","RealSQUEZZ realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600929031605854209",2015-05-20 07:40:20,"x25073877","realDonaldTrump","""@DRODELL76: Have never voted in a presidential election but when i do @realDonaldTrump will get my vote! #trump4president""","Twitter for Android",123,,,,FALSE,FALSE,18,11,"trump4president",,,,,,,,,,,,,"x280817150 25073877","DRODELL76 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624491 -73.9749285","-73.9749285 40.7624491","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601203852868788224",2015-05-21 01:52:23,"x25073877","realDonaldTrump","I had a great time today visiting Facebook NY. https://t.co/5Zv7GQ5VKq","Instagram",70,,,,FALSE,FALSE,47,23,,,"instagram.com/p/27RuVkGhd5/","https://t.co/5Zv7GQ5VKq","https://instagram.com/p/27RuVkGhd5/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601078271221080064",2015-05-20 17:33:22,"x25073877","realDonaldTrump","I had a great time answering as many questions as possible in sixty seconds at @facebook NY today- http://t.co/vLVsxBPGdS","Twitter Web Client",121,,,,FALSE,FALSE,54,19,,,"on.fb.me/1LlXgmY","http://t.co/vLVsxBPGdS","http://on.fb.me/1LlXgmY",,,,,,,,,"x2425151","facebook","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601207604535304194",2015-05-21 02:07:17,"x25073877","realDonaldTrump","""@LadyofFe: @realDonaldTrump @megynkelly just watched, love your positive can do attitude.""","Twitter for Android",91,,,,FALSE,FALSE,32,13,,,,,,,,,,,,,,"x3106208237 25073877 110445334","LadyofFe realDonaldTrump megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601270625051811841",2015-05-21 06:17:42,"x25073877","realDonaldTrump","""@kneehighspy:  Mr. Trump keep us informed of your presidential bid, we really need some help out here for the common folk! #Trump2016""","Twitter for Android",135,,,,FALSE,FALSE,20,7,"Trump2016",,,,,,,,,,,,,"x388207799","kneehighspy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624014 -73.9751265","-73.9751265 40.7624014","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601207217694597120",2015-05-21 02:05:45,"x25073877","realDonaldTrump","""@heidimac60: @realDonaldTrump Great job on #KellyFile now I'm BUSTING to know if ur running! ! 👍👍👊👊😰""","Twitter for Android",102,,,,FALSE,FALSE,28,7,"KellyFile",,,,,,,,,,,,,"x1435997394 25073877","heidimac60 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601267374105460736",2015-05-21 06:04:47,"x25073877","realDonaldTrump",".@KirstenPowers  New book is excellent and so true! Congrats!","Twitter for Android",61,,,,FALSE,FALSE,27,9,,,,,,,,,,,,,,"x14335880","KirstenPowers","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624156 -73.9750295","-73.9750295 40.7624156","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600870984112013312",2015-05-20 03:49:40,"x25073877","realDonaldTrump","""@brianjames75: My prediction: @realDonaldTrump will declare his candidacy near Memorial Day or July 4th. #Symbolism #Patriotic #GoBig""","Twitter for Android",135,,,,FALSE,FALSE,53,15,"Symbolism Patriotic GoBig",,,,,,,,,,,,,"x1016671128 25073877","brianjames75 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7623936 -73.9751051","-73.9751051 40.7623936","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600750729775591424",2015-05-19 19:51:50,"x25073877","realDonaldTrump","Entrepreneurs: Work on what you will be proud to be associated with. Make your work count.","Twitter Web Client",90,,,,FALSE,FALSE,284,206,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601301134339346432",2015-05-21 08:18:56,"x25073877","realDonaldTrump","""@FoxNewsInsider: .@realDonaldTrump: 'I Want to Make the Country Great Again' http://t.co/7ANyVAxlb3 @megynkelly http://t.co/NuJp7d4hle""","Twitter for Android",136,,,,FALSE,FALSE,126,71,,,"insider.foxnews.com/2015/05/20/don…","http://t.co/7ANyVAxlb3","http://insider.foxnews.com/2015/05/20/donald-trump-i-want-make-country-great-again","http://pbs.twimg.com/media/CFfzuViUMAA9jtv.jpg","http://t.co/NuJp7d4hle","https://twitter.com/FoxNewsInsider/status/601217053211504640/photo/1","photo","http://pbs.twimg.com/media/CFfzuViUMAA9jtv.jpg","http://t.co/NuJp7d4hle","https://twitter.com/FoxNewsInsider/status/601217053211504640/photo/1",,"x147725246 25073877 110445334","FoxNewsInsider realDonaldTrump megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600956481597497344",2015-05-20 09:29:25,"x25073877","realDonaldTrump","""@RealSQUEZZ: VOTE @Realdonaldtrump FOR POTUS SO HE CAN STOP ALL THESE FAKE-ASS POLITICIANS!","Twitter for Android",92,,,,FALSE,FALSE,19,9,,,,,,,,,,,,,,"x2532160808 25073877","RealSQUEZZ realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.76241 -73.9750945","-73.9750945 40.76241","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600873319487950848",2015-05-20 03:58:57,"x25073877","realDonaldTrump","""@IslesFan83: @realDonaldTrump I hope you run. America needs it badly.""","Twitter for Android",71,,,,FALSE,FALSE,36,5,,,,,,,,,,,,,,"x2269337436 25073877","IslesFan83 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624222 -73.9750623","-73.9750623 40.7624222","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600783533171441664",2015-05-19 22:02:10,"x25073877","realDonaldTrump","With Sen. Elizabeth Dole &amp; @DoleFoundation Caregiver Fellows. Tremendous people caring for our military &amp; veterans! http://t.co/zGr7jLhj5B","Twitter Web Client",146,,,,FALSE,FALSE,102,57,,,,,,"http://pbs.twimg.com/media/CFZpcIvUgAA6wWl.jpg","http://t.co/zGr7jLhj5B","https://twitter.com/realDonaldTrump/status/600783533171441664/photo/1","photo","http://pbs.twimg.com/media/CFZpcIvUgAA6wWl.jpg","http://t.co/zGr7jLhj5B","https://twitter.com/realDonaldTrump/status/600783533171441664/photo/1",,"x891532531","DoleFoundation","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601065955855376384",2015-05-20 16:44:25,"x25073877","realDonaldTrump","""@iamgavinjame To make America great again we must #THINKBIG &amp; understand that it's #TimeToGetTough on China! @realDonaldTrump will do that!","Twitter Web Client",144,,,,FALSE,FALSE,42,24,"THINKBIG TimeToGetTough",,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600686895090278400",2015-05-19 15:38:10,"x25073877","realDonaldTrump","“Trump: I created tens of thousands of jobs” http://t.co/tEmQD0xQY5 via @thehill by @SmiloTweets","Twitter Web Client",96,,,,FALSE,FALSE,64,26,,,"thehill.com/blogs/ballot-b…","http://t.co/tEmQD0xQY5","http://thehill.com/blogs/ballot-box/gop-primaries/242314-trump-i-created-tens-of-thousands-of-jobs",,,,,,,,,"x1917731 309714212","thehill SmiloTweets","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601317911291109376",2015-05-21 09:25:36,"x25073877","realDonaldTrump","""@VeryOddDog: @realDonaldTrump VOTE TRUMP VOTE TRUMP VOTE TRUMP HE IS THE BEST VOTE TRUMP SHOW YOU'RE INTELIGENCE VOTE TRUMP TO SAVE AMERCIA","Twitter for Android",140,,,,FALSE,FALSE,53,31,,,,,,,,,,,,,,"x41004710 25073877","VeryOddDog realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601155815467307009",2015-05-20 22:41:29,"x25073877","realDonaldTrump","I will be interviewed on @megynkelly's The Kelly File tonight. Be sure to watch on  @FoxNews!","Twitter Web Client",93,,,,FALSE,FALSE,100,43,,,,,,,,,,,,,,"x110445334 1367531","megynkelly FoxNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600961355504611328",2015-05-20 09:48:47,"x25073877","realDonaldTrump","""@sanksharma: @realDonaldTrump is always kicking ass. #theapprentice #trump2016 #TrumpForPresident #NeverGiveUp.  https://t.co/HBx1J7ESUG""","Twitter for Android",138,,,,TRUE,FALSE,20,7,"theapprentice trump2016 TrumpForPresident NeverGiveUp",,"twitter.com/realDonaldTrum…","https://t.co/HBx1J7ESUG","https://twitter.com/realDonaldTrump/status/600928842069467137",,,,,,,,,"x964035175 25073877","sanksharma realDonaldTrump","en","x600928842069467137","""@Tendraftsdeep: @realDonaldTrump get it on and get this nation back. Kick ass""",2015-05-20 02:39:35,,23,8,"x25073877","realDonaldTrump","Donald J. Trump",46562523,45,36760,"Washington, DC","45th President of the United States of America🇺🇸",TRUE,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624303 -73.9750755","-73.9750755 40.7624303","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601268067759448064",2015-05-21 06:07:33,"x25073877","realDonaldTrump","""@lunar_kismet15: @realDonaldTrump @champforrest @megynkelly i cant wait to see you on Gregs new show! You get my vote.","Twitter for Android",119,,,,FALSE,FALSE,11,5,,,,,,,,,,,,,,"x2981668738 25073877 591891764 110445334","lunar_kismet15 realDonaldTrump champforrest megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624491 -73.9749051","-73.9749051 40.7624491","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600545619263037440",2015-05-19 06:16:47,"x25073877","realDonaldTrump","""@Bobo_Shields: @realDonaldTrump is living proof that with hard work and dedication, you can accomplish your biggest dreams.""","Twitter for Android",125,,,,FALSE,FALSE,49,24,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x600698164589502464",2015-05-19 16:22:57,"x25073877","realDonaldTrump","FLASHBACK via @Reuters from 2004: “Donald Trump Would 'Fire' Bush Over Iraq Invasion” It's called great vision.
  http://t.co/IkZUvaeCti","Twitter Web Client",136,,,,FALSE,FALSE,125,106,,,"rense.com/general54/bush…","http://t.co/IkZUvaeCti","http://www.rense.com/general54/bushs.htm",,,,,,,,,"x1652541","Reuters","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601269635363840000",2015-05-21 06:13:46,"x25073877","realDonaldTrump","""@GoHardYoung: The only way I'm voting for president is if @realDonaldTrump runs""  Cute!","Twitter for Android",88,,,,FALSE,FALSE,31,18,,,,,,,,,,,,,,"x725013534 25073877","GoHardYoung realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624337 -73.9749522","-73.9749522 40.7624337","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601270074918445057",2015-05-21 06:15:31,"x25073877","realDonaldTrump","""@YankeeRunnerLV:Whether you run or not(Praying U Do) your getting my vote.I am writing you in if you don't run.Your our best hope #Trump16""","Twitter for Android",140,,,,FALSE,FALSE,18,12,"Trump16",,,,,,,,,,,,,"x2818143486","YankeeRunnerLV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7623941 -73.9751601","-73.9751601 40.7623941","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601207568090865664",2015-05-21 02:07:08,"x25073877","realDonaldTrump","""@luvda24man: @megynkelly @realDonaldTrump plz plz run our country has gone to hell..we need a smart business icon no more political liars!""","Twitter for Android",140,,,,FALSE,FALSE,55,25,,,,,,,,,,,,,,"x261088728 110445334 25073877","luvda24man megynkelly realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624384 -73.974983","-73.974983 40.7624384","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601026570904567809",2015-05-20 14:07:55,"x25073877","realDonaldTrump","What people don’t know about Kasich- he was a managing partner of the horrendous Lehman Brothers when it totally destroyed the economy!","Twitter Web Client",135,,,,FALSE,FALSE,374,406,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601206619398082560",2015-05-21 02:03:22,"x25073877","realDonaldTrump","""@DNorrell:  @megynkelly shame on Megyn.Trump has more exp than all the candidates combined.Hes the only 1 2 turn this thing around."" True!","Twitter for Android",139,,,,FALSE,FALSE,37,16,,,,,,,,,,,,,,"x720058098 110445334","DNorrell megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624272 -73.9751032","-73.9751032 40.7624272","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600924282303156225",2015-05-20 07:21:28,"x25073877","realDonaldTrump","""@bijobijo: @realDonaldTrump run for president, clear cut, stop the nonsense of current fools.""","Twitter for Android",95,,,,FALSE,FALSE,44,15,,,,,,,,,,,,,,"x47812399 25073877","bijobijo realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624668 -73.9748981","-73.9748981 40.7624668","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600873723625865217",2015-05-20 04:00:34,"x25073877","realDonaldTrump","""@jsilva74366572: @realDonaldTrump cant wait til your anouncment . You have my vote . Lets make america great again""","Twitter for Android",116,,,,FALSE,FALSE,42,5,,,,,,,,,,,,,,"x3246044812 25073877","jsilva74366572 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601196905041891328",2015-05-21 01:24:46,"x25073877","realDonaldTrump",".@megynkelly  Will be on Fox now. Watch and enjoy!","Twitter for Android",50,,,,FALSE,FALSE,79,28,,,,,,,,,,,,,,"x110445334","megynkelly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.762414 -73.9750973","-73.9750973 40.762414","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601270492146880512",2015-05-21 06:17:11,"x25073877","realDonaldTrump","""@SmokyJacques: @realDonaldTrump waiting on Trump to Pump the economy!""","Twitter for Android",71,,,,FALSE,FALSE,21,7,,,,,,,,,,,,,,"x378735665 25073877","SmokyJacques realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7623916 -73.9751506","-73.9751506 40.7623916","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600947888475250688",2015-05-20 08:55:16,"x25073877","realDonaldTrump","""@traapgawddd: @realDonaldTrump kick Obamas ass and run for president already.""","Twitter for Android",79,,,,FALSE,FALSE,33,18,,,,,,,,,,,,,,"x1913172692 25073877","traapgawddd realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x601265939754131456",2015-05-21 05:59:05,"x25073877","realDonaldTrump","""@thomas_tullos10: @realDonaldTrump said he would build a wall on the southern border... Got my vote!!""","Twitter for Android",103,,,,FALSE,FALSE,28,11,,,,,,,,,,,,,,"x522879702 25073877","thomas_tullos10 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624276 -73.9750217","-73.9750217 40.7624276","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601207932487868416",2015-05-21 02:08:35,"x25073877","realDonaldTrump","""@_marryyy: @realDonaldTrump was right. Correct infrastructure wouldn't even let trains go that fast to then blame it on excessive speed""","Twitter for Android",137,,,,FALSE,FALSE,30,10,,,,,,,,,,,,,,"x876278356953772032 25073877","_Marryyy realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624047 -73.9751258","-73.9751258 40.7624047","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x600993273994412033",2015-05-20 11:55:37,"x25073877","realDonaldTrump","There is no way my friend Bob Kraft agreed not to appeal the NFL decision without making a deal to at least get something. We love Tom Brady","Twitter for Android",140,,,,FALSE,FALSE,490,275,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624327 -73.9749703","-73.9749703 40.7624327","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x601125496022310912",2015-05-20 20:41:01,"x25073877","realDonaldTrump","Yesterday the White House claimed its ISIS strategy is a 'success.' Tell that to the Christians being beheaded. We need to hit ISIS hard!","Twitter Web Client",137,,,,FALSE,FALSE,485,352,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
