"x530910890057818112",2014-11-08 02:33:14,"x25073877","realDonaldTrump","We spent TWO TRILLION DOLLARS in Iraq and got NOTHING. Now we are going back and will again get NOTHING because our leaders are clueless!","Twitter for Android",137,,,,FALSE,FALSE,583,460,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531811601415168002",2014-11-10 14:12:21,"x25073877","realDonaldTrump","""@lucasflavin: One of my goals in life is to eventually do business with @realDonaldTrump""","Twitter for Android",90,,,,FALSE,FALSE,31,12,,,,,,,,,,,,,,"x273673017 25073877","lucasflavin realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531780325786275840",2014-11-10 12:08:04,"x25073877","realDonaldTrump","""@BethAndersonEsq:My 1st time staying at a Trump resort was awesome! Thanks for such impeccable service! #TrumpMiami http://t.co/WsZIIBfr3Y""","Twitter for Android",140,,,,FALSE,FALSE,59,24,"TrumpMiami",,,,,"http://pbs.twimg.com/media/B2E4fBlIMAAjt9k.jpg","http://t.co/WsZIIBfr3Y","https://twitter.com/BethAndersonEsq/status/531768338171445248/photo/1","photo","http://pbs.twimg.com/media/B2E4fBlIMAAjt9k.jpg","http://t.co/WsZIIBfr3Y","https://twitter.com/BethAndersonEsq/status/531768338171445248/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531881895328776192",2014-11-10 18:51:40,"x25073877","realDonaldTrump","""@USNewsTravel: This @TrumpCollection hotel trumps many Honolulu hotels with its excellent customer service + beautiful setting.","Twitter for Android",128,,,,FALSE,FALSE,24,16,,,,,,,,,,,,,,"x78077927 4874077953","USNewsTravel TrumpCollection","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531782733241266176",2014-11-10 12:17:38,"x25073877","realDonaldTrump","""@Rebel1941: @realDonaldTrump @foxandfriends great""","Twitter for Android",51,,,,FALSE,FALSE,21,4,,,,,,,,,,,,,,"x2761321271 25073877 15513604","Rebel1941 realDonaldTrump foxandfriends","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530704469034819584",2014-11-07 12:53:00,"x25073877","realDonaldTrump","""@Moore2Donnie: @FrankCaliendo @MikeAndMike @realDonaldTrump 😂😂😂""","Twitter for Android",65,,,,FALSE,FALSE,25,31,,,,,,,,,,,,,,"x1102493239 18774567 873161094495383552 25073877","Moore2Donnie FrankCaliendo MikeAndMike realDonaldTrump","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7623882 -73.9751182","-73.9751182 40.7623882","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x531378829710065664",2014-11-09 09:32:40,"x25073877","realDonaldTrump","""@LinFlies: @realDonaldTrump Wow, u've attracted a lot sickos to ur Twitter acct. I suppose they r extremely jealous of ur success &amp; wisdom""","Twitter for Android",144,,,,FALSE,FALSE,29,18,,,,,,,,,,,,,,"x1478488614 25073877","LinFlies realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3297935a53c5a08c.json","Palm Beach","Palm Beach, FL","city","United States","US","26.6767264 -80.0372516","-80.0372516 26.6767264","-80.0455466 -80.032976 -80.032976 -80.0455466 26.593627 26.593627 26.771381 26.771381"
"x531762539970195458",2014-11-10 10:57:23,"x25073877","realDonaldTrump","""@RealSQUEZZ: @realdonaldtrump IS THE MAN WE NEED COME 2016 PRESIDENTIAL ELECTION!!!!! #TrumpForPresident!!!!""","Twitter for Android",110,,,,FALSE,FALSE,42,23,"TrumpForPresident",,,,,,,,,,,,,"x2532160808 25073877","RealSQUEZZ realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624285 -73.9751063","-73.9751063 40.7624285","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530734153042771969",2014-11-07 14:50:57,"x25073877","realDonaldTrump","Autism Speaks' Bob and Suzanne Wright will address the Pontifical Council on Health Care Workers at the Vatican in Rome. November 20-22","Twitter Web Client",135,,,,FALSE,FALSE,55,41,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531611875742867457",2014-11-10 00:58:42,"x25073877","realDonaldTrump","""@JenniferALarson: I think your building makes for an excellent photo backdrop #touristinmyownbackyard #chicago http://t.co/aw1aNR69SM""","Twitter for Android",135,,,,FALSE,FALSE,67,25,"touristinmyownbackyard chicago",,,,,"http://pbs.twimg.com/media/B2CiDXNCcAIFeuL.jpg","http://t.co/aw1aNR69SM","https://twitter.com/JenniferALarson/status/531602935478616064/photo/1","photo","http://pbs.twimg.com/media/B2CiDXNCcAIFeuL.jpg","http://t.co/aw1aNR69SM","https://twitter.com/JenniferALarson/status/531602935478616064/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624177 -73.9751291","-73.9751291 40.7624177","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530568218436698112",2014-11-07 03:51:35,"x25073877","realDonaldTrump","""@HMunjal: ""@realDonaldTrump: ""@heelshoops23: @realDonaldTrump you're a brilliant man always speaking of reform, why not run for pres?""""""","Twitter for Android",137,,,,FALSE,FALSE,22,14,,,,,,,,,,,,,,"x290873939 25073877 25073877","HMunjal realDonaldTrump realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624215 -73.9751194","-73.9751194 40.7624215","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x531814063983321088",2014-11-10 14:22:08,"x25073877","realDonaldTrump","""@BoogBannon: All about trump for president @realDonaldTrump""","Twitter for Android",61,,,,FALSE,FALSE,46,12,,,,,,,,,,,,,,"x494348407 25073877","BoogBannon realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531373001485598720",2014-11-09 09:09:30,"x25073877","realDonaldTrump","""@IlLaughs: @realDonaldTrump Yes, we could use a sharp minded man, who wants to get America back on top of the game.""","Twitter for Android",117,,,,FALSE,FALSE,29,19,,,,,,,,,,,,,,"x2258666541 25073877","IlLaughs realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3297935a53c5a08c.json","Palm Beach","Palm Beach, FL","city","United States","US","26.6767723 -80.0371554","-80.0371554 26.6767723","-80.0455466 -80.032976 -80.032976 -80.0455466 26.593627 26.593627 26.771381 26.771381"
"x531610938617905152",2014-11-10 00:54:59,"x25073877","realDonaldTrump","""@ToddRiddolls: @realDonaldTrump whether you run or not,you play one hell of a chess game !! #LIFE""","Twitter for Android",99,,,,FALSE,FALSE,34,24,"LIFE",,,,,,,,,,,,,"x1056462980 25073877","ToddRiddolls realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624014 -73.97511","-73.97511 40.7624014","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530706897352261633",2014-11-07 13:02:39,"x25073877","realDonaldTrump","""@tjcnue: @realDonaldTrump @FrankCaliendo Thank you both for appearing on @MikeAndMike making my ride into work this morning so enjoyable.""","Twitter for Android",139,,,,FALSE,FALSE,12,5,,,,,,,,,,,,,,"x25073877 18774567 873161094495383552","realDonaldTrump FrankCaliendo MikeAndMike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531780882835976192",2014-11-10 12:10:17,"x25073877","realDonaldTrump","""@REALmikeedwards: @realDonaldTrump big fan, run for prez PLEASE""","Twitter for Android",65,,,,FALSE,FALSE,16,9,,,,,,,,,,,,,,"x16451248 25073877","REALmikeedwards realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530705068925153281",2014-11-07 12:55:23,"x25073877","realDonaldTrump","""@ChiliDawgFan: @Espngreeny  @FrankCaliendo Outstanding. Maybe Frank could do @criscarter80 someday. And Mr. Trump is a good sport.""","Twitter for Android",132,,,,FALSE,FALSE,11,3,,,,,,,,,,,,,,"x488011724 18774567 718728986","Espngreeny FrankCaliendo criscarter80","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.76243 -73.9751161","-73.9751161 40.76243","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x531368971245993984",2014-11-09 08:53:29,"x25073877","realDonaldTrump","""@ChuckNorton1: I am reading ""The Art of the Deal"" by @realDonaldTrump . I should have read it a long time ago. A must read of must reads.""","Twitter for Android",139,,,,FALSE,FALSE,33,15,,,,,,,,,,,,,,"x23717062 25073877","ChuckNorton1 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3297935a53c5a08c.json","Palm Beach","Palm Beach, FL","city","United States","US","26.6768003 -80.0371292","-80.0371292 26.6768003","-80.0455466 -80.032976 -80.032976 -80.0455466 26.593627 26.593627 26.771381 26.771381"
"x531779825309347841",2014-11-10 12:06:05,"x25073877","realDonaldTrump","""@dogart2: @realDonaldTrump PLEASE RUN FOR PRESIDENT. SAVE OUR COUNTRY.","Twitter for Android",71,,,,FALSE,FALSE,44,13,,,,,,,,,,,,,,"x2867304479 25073877","dogart2 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531814657124995072",2014-11-10 14:24:29,"x25073877","realDonaldTrump","""@C_ROB_33: @realDonaldTrump for president 2016""","Twitter for Android",48,,,,FALSE,FALSE,41,15,,,,,,,,,,,,,,"x761375452250472448 25073877","c_rob_33 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x531379460516638722",2014-11-09 09:35:10,"x25073877","realDonaldTrump","""@JackWitty: @realDonaldTrump @Fraz_Scotcher @TrumpScotland ~If Presidential election were today,I'd vote 4 Donald Trump.","Twitter for Android",121,,,,FALSE,FALSE,26,13,,,,,,,,,,,,,,"x49351684 25073877 2857544115","JackWitty realDonaldTrump Fraz_Scotcher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3297935a53c5a08c.json","Palm Beach","Palm Beach, FL","city","United States","US","26.6767261 -80.0372502","-80.0372502 26.6767261","-80.0455466 -80.032976 -80.032976 -80.0455466 26.593627 26.593627 26.771381 26.771381"
"x530704172090667008",2014-11-07 12:51:49,"x25073877","realDonaldTrump","""@RealEnGenX: @realDonaldTrump @MikeAndMike @FrankCaliendo Great segment! Ty for the laughs""","Twitter for Android",92,,,,FALSE,FALSE,10,4,,,,,,,,,,,,,,"x25073877 873161094495383552 18774567","realDonaldTrump MikeAndMike FrankCaliendo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624324 -73.9751387","-73.9751387 40.7624324","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x531781057625227264",2014-11-10 12:10:58,"x25073877","realDonaldTrump","""@IanAnderson13: If @realDonaldTrump ran for President i would vote for him!""","Twitter for Android",77,,,,FALSE,FALSE,26,11,,,,,,,,,,,,,,"x244350951 25073877","IanAnderson13 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530909613584293888",2014-11-08 02:28:10,"x25073877","realDonaldTrump","We are now sending thousands of additional troops to Iraq to teach them how to fight - they will run, billions wasted! WHAT DOES U.S. GET?","Twitter for Android",138,,,,FALSE,FALSE,247,193,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529379360223285250",2014-11-03 21:07:29,"x25073877","realDonaldTrump","Via @DailyCaller @NeilMunroDC: “Obama’s Border Policy Fueled Epidemic, Evidence Shows” http://t.co/ehZ1fSF7mr","Twitter Web Client",109,,,,FALSE,FALSE,36,34,,,"dailycaller.com/2014/10/31/oba…","http://t.co/ehZ1fSF7mr","http://dailycaller.com/2014/10/31/obamas-border-policy-fueled-epidemic-evidence-shows/",,,,,,,,,"x39308549 266800454","DailyCaller NeilMunroDC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529941469260693504",2014-11-05 10:21:06,"x25073877","realDonaldTrump",".@FLGovScott: Amazing race, tremendous courage - you deserved this win for a very old fashioned reason - you have been a great governor!","Twitter for Android",136,,,,FALSE,FALSE,203,88,,,,,,,,,,,,,,"x131546062","FLGovScott","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529706792729997314",2014-11-04 18:48:35,"x25073877","realDonaldTrump","Today is referendum on ObamaCare, Amnesty, slow growth, having your healthcare dropped &amp; all the other lies.","Twitter Web Client",112,,,,FALSE,FALSE,233,237,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529703463283097600",2014-11-04 18:35:21,"x25073877","realDonaldTrump","@ThomTillis, you have run a wonderful campaign. Good luck today!","Twitter Web Client",64,,"x22195441","ThomTillis",FALSE,FALSE,119,81,,,,,,,,,,,,,,"x22195441","ThomTillis","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530316300103712768",2014-11-06 11:10:33,"x25073877","realDonaldTrump","""@BobbyEllis10: @realDonaldTrump for President. Please, at least make a run for it.""","Twitter for Android",84,,,,FALSE,FALSE,35,21,,,,,,,,,,,,,,"x423109645 25073877","BobbyEllis10 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624334 -73.9751193","-73.9751193 40.7624334","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529963593400610816",2014-11-05 11:49:01,"x25073877","realDonaldTrump",".@Team_Mitch   Fantastic win, we are all proud of you! Your victory speech last night was very gracious to an opponent whose speech was not.","Twitter for Android",140,,,,FALSE,FALSE,214,108,,,,,,,,,,,,,,"x365530059","Team_Mitch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530314926523707392",2014-11-06 11:05:05,"x25073877","realDonaldTrump","""@kyleraccio: @realDonaldTrump endorsed @leezeldin early on and he pulled off a real upset - Sounds like #Trump2016 just gained a few points","Twitter for Android",140,,,,FALSE,FALSE,19,14,"Trump2016",,,,,,,,,,,,,"x26528766 25073877 15874918","kyleraccio realDonaldTrump leezeldin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624295 -73.9751704","-73.9751704 40.7624295","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529798279320449024",2014-11-05 00:52:07,"x25073877","realDonaldTrump","""@Scorpiannes: @realDonaldTrump Sir...I respectfully request that you save America and run for President.""","Twitter for Android",106,,,,FALSE,FALSE,60,25,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624254 -73.9751292","-73.9751292 40.7624254","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530123735270195203",2014-11-05 22:25:22,"x25073877","realDonaldTrump","Obama’s Amnesty Executive Order can now be stopped by Majority Leader McConnell with riders. That’s one reason we needed the Senate.","Twitter Web Client",132,,,,FALSE,FALSE,312,257,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530496782296686593",2014-11-06 23:07:43,"x25073877","realDonaldTrump","Watch this video of my wonderful golf club @TrumpNationalCN in beautiful Colts Neck,NJ- http://t.co/ElHmBQ30lQ","Twitter Web Client",110,,,,FALSE,FALSE,51,40,,,"bit.ly/1tFtX6U","http://t.co/ElHmBQ30lQ","http://bit.ly/1tFtX6U",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529797681363697666",2014-11-05 00:49:45,"x25073877","realDonaldTrump","""@jennyuhas: Excited to hear that Jonny Damon will be back on my TV! Thanks @realDonaldTrump!! #CelebrityApprentice""","Twitter for Android",116,,,,FALSE,FALSE,15,9,"CelebrityApprentice",,,,,,,,,,,,,"x280116066 25073877","jennyuhas realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530430546913271808",2014-11-06 18:44:31,"x25073877","realDonaldTrump","The new Congress must restore military spending &amp; stop Obama budget cuts. Also, hold Obama accountable on the VA.","Twitter for BlackBerry",117,,,,FALSE,FALSE,200,162,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529784711090937857",2014-11-04 23:58:12,"x25073877","realDonaldTrump","""@PuNiShMeNt75: @realDonaldTrump Grab your popcorn, because T.O. is on The Celebrity Apprentice in 2 months.""","Twitter for Android",109,,,,FALSE,FALSE,20,14,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624169 -73.975164","-73.975164 40.7624169","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530565884398809088",2014-11-07 03:42:18,"x25073877","realDonaldTrump","""@utbeth73: @Holly Carson..Great SG or HHS, but not presidential material. To whip this country into SHAPE, I'd vote for  @realDonaldTrump""","Twitter for Android",139,,,,FALSE,FALSE,26,13,,,,,,,,,,,,,,"x7555262 25073877","holly realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530317102704762880",2014-11-06 11:13:44,"x25073877","realDonaldTrump","""@AngieDrue: @jimmcvey1 I hope all the R's will stay strong and stand up to O..we need closed bdrs, no common core, lower taxes for bns""","Twitter for Android",136,,,,FALSE,FALSE,85,57,,,,,,,,,,,,,,"x29510334 749705424","AngieDrue jimmcvey1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529796930675539968",2014-11-05 00:46:46,"x25073877","realDonaldTrump","""@troyer_jeb: Just ordered The Art of the Deal by @realDonaldTrump. Can't wait to read it👍👍""  Great.","Twitter for Android",100,,,,FALSE,FALSE,17,5,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624447 -73.9751893","-73.9751893 40.7624447","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529783723617558528",2014-11-04 23:54:17,"x25073877","realDonaldTrump","""@00RSTW00: Most brilliant casting in the history of TV: Gilbert Gottfried on Celebrity Apprentice. @realDonaldTrump""","Twitter for Android",117,,,,FALSE,FALSE,25,16,,,,,,,,,,,,,,"x102886276 25073877","00RSTW00 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529795516368822272",2014-11-05 00:41:08,"x25073877","realDonaldTrump","""@can_U_see_2020: ""@realDonaldTrump: ""@RowleyRhonda: I feel our country is falling apart by the day, please run for president! #Trump2016""""""","Twitter for Android",140,,,,FALSE,FALSE,35,19,"Trump2016",,,,,,,,,,,,,"x2759708524 25073877 2544918165","can_U_see_2020 realDonaldTrump RowleyRhonda","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624402 -73.9751714","-73.9751714 40.7624402","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530334048422735872",2014-11-06 12:21:04,"x25073877","realDonaldTrump","""@cherylglitters: @realDonaldTrump you would definately have my vote!""","Twitter for Android",70,,,,FALSE,FALSE,27,12,,,,,,,,,,,,,,"x245896220 25073877","cherylglitters realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624233 -73.9751344","-73.9751344 40.7624233","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529578884527046656",2014-11-04 10:20:19,"x25073877","realDonaldTrump","""@leksi0731: If @realDonaldTrump ran for president he would have my vote!""","Twitter for Android",74,,,,FALSE,FALSE,46,19,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624213 -73.975117","-73.975117 40.7624213","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529787244689637377",2014-11-05 00:08:16,"x25073877","realDonaldTrump",".@ericbolling  Great job on The Five tonight, and not only because you were so nice to The Apprentice. See you soon and thanks!","Twitter for Android",127,,,,FALSE,FALSE,39,12,,,,,,,,,,,,,,"x14839147","ericbolling","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624465 -73.9751665","-73.9751665 40.7624465","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x530122986989572096",2014-11-05 22:22:23,"x25073877","realDonaldTrump","The Maryland Democrat Party attacked me with a racist flyer. @Hogan4Governor won, 2nd GOP governor elected in 40 years.","Twitter Web Client",119,,,,FALSE,FALSE,101,57,,,,,,,,,,,,,,"x3600630976","Hogan4Governor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530315783667458049",2014-11-06 11:08:30,"x25073877","realDonaldTrump","""@FoloAlona: @realDonaldTrump Donald Trump is ruthless. His presidency will make people sweat, but there will be real progress.""","Twitter for Android",128,,,,FALSE,FALSE,36,21,,,,,,,,,,,,,,"x1701760063 25073877","FoloAlona realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","40.7624158 -73.9751394","-73.9751394 40.7624158","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483"
"x529797618914709504",2014-11-05 00:49:30,"x25073877","realDonaldTrump","""@shellyshells626: I must say that anything Donald says or promotes makes a huge impact on a lot of people's decisions. Smart man!💯""","Twitter for Android",132,,,,FALSE,FALSE,38,11,,,,,,,,,,,,,,"x519790258","shellyshells626","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530485315715469313",2014-11-06 22:22:09,"x25073877","realDonaldTrump","“You just can't beat the person who never gives up.” – Babe Ruth","Twitter Web Client",64,,,,FALSE,FALSE,398,455,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530087065237463040",2014-11-05 19:59:39,"x25073877","realDonaldTrump","#TrumpAdvice http://t.co/iqDO4rUNhN","Instagram",35,,,,FALSE,FALSE,37,31,"TrumpAdvice",,"instagram.com/p/vB9jYcmhfC/","http://t.co/iqDO4rUNhN","http://instagram.com/p/vB9jYcmhfC/",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529962203550875648",2014-11-05 11:43:30,"x25073877","realDonaldTrump","""@zedd_tahlz: Can't wait for the new season of #CelebrityApprentice its gonna be epic!! Great cast selection @realDonaldTrump""","Twitter for Android",126,,,,FALSE,FALSE,62,29,"CelebrityApprentice",,,,,,,,,,,,,"x34874750 25073877","zedd_tahlz realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530314751050776576",2014-11-06 11:04:24,"x25073877","realDonaldTrump","""@foxesden8: 4 days till @TrumpTurnberry @realDonaldTrump YeeeHa!!!! Can't Wait!!""","Twitter for Android",82,,,,FALSE,FALSE,15,3,,,,,,,,,,,,,,"x54013169 25073877","TrumpTurnberry realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529796743756394497",2014-11-05 00:46:01,"x25073877","realDonaldTrump",".@Team_Mitch  Congratulations Mitch!","Twitter for Android",36,,,,FALSE,FALSE,198,119,,,,,,,,,,,,,,"x365530059","Team_Mitch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530114792481386496",2014-11-05 21:49:50,"x25073877","realDonaldTrump","Yesterday was a referendum on ObamaCare &amp; all other Obama fiascos. Republicans can now rein him in.","Twitter Web Client",103,,,,FALSE,FALSE,299,171,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x530566532896931840",2014-11-07 03:44:53,"x25073877","realDonaldTrump","""@Bobbyblanton1: @realDonaldTrump I believe that's you!! You'll have my family's vote should you run!!""","Twitter for Android",103,,,,FALSE,FALSE,24,8,,,,,,,,,,,,,,"x404459433 25073877","Bobbyblanton1 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529382606056742912",2014-11-03 21:20:23,"x25073877","realDonaldTrump","Very excited for @LaraLeaYunaska and @EricTrump’s wedding this weekend.","Twitter Web Client",71,,,,FALSE,FALSE,82,25,,,,,,,,,,,,,,"x2881982535 39349894","LaraLeaYunaska EricTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x529784771207913472",2014-11-04 23:58:27,"x25073877","realDonaldTrump","""@mariadomenique9: @realDonaldTrump umm when does #CelebrityApprentice start?! My girl Vivica A Fox is guna be on it so im def watchin!!""","Twitter for Android",137,,,,FALSE,FALSE,10,9,"CelebrityApprentice",,,,,,,,,,,,,"x91588461 25073877","mariadomenique9 realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
