"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x200603697435246592",2012-05-10 15:10:23,"x25073877","realDonaldTrump",".@Cher attacked @MittRomney. She is an average talent who is out of touch with reality. Like @Rosie O'Donnell, a total loser!","Twitter Web Client",125,,,,FALSE,FALSE,425,736,,,,,,,,,,,,,,"x124003770 50055701 25203361","cher MittRomney Rosie","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203154669990707201",2012-05-17 16:07:02,"x25073877","realDonaldTrump","Here's what I told @Gretawire on @FOX when it comes to singer @Cher's inappropriate attacks on @MittRomney http://t.co/pxFdRaxs","Twitter Web Client",127,,,,FALSE,FALSE,9,22,,,"fxn.ws/KelQUM","http://t.co/pxFdRaxs","http://fxn.ws/KelQUM",,,,,,,,,"x2885573474 42864649 124003770 50055701","gretawire fox cher MittRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x205354072558157825",2012-05-23 17:46:40,"x25073877","realDonaldTrump","A bite from last night's @piersmorgan interview discussing Rev. Wright's Ed Klein interview and the 2012 campaign http://t.co/enWZOtf2","Twitter Web Client",134,,,,FALSE,FALSE,3,12,,,"bit.ly/Kg2GkP","http://t.co/enWZOtf2","http://bit.ly/Kg2GkP",,,,,,,,,"x216299334","piersmorgan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203196809869406210",2012-05-17 18:54:29,"x25073877","realDonaldTrump","Under Mayor @MikeBloomberg and Police Commissioner @Ray Kelly all violent crime in NYC is down dramatically. That's leadership.","Twitter Web Client",127,,,,FALSE,FALSE,271,401,,,,,,,,,,,,,,"x16581604 12801","MikeBloomberg ray","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x201044011954348032",2012-05-11 20:20:02,"x25073877","realDonaldTrump","@Cher should stop with the bad plastic surgery and nasty statements about good people running for office. I (cont) http://t.co/2CP8oCFD","TwitLonger Beta",135,,"x124003770","cher",FALSE,FALSE,168,192,,,"tl.gd/hchk8l","http://t.co/2CP8oCFD","http://tl.gd/hchk8l",,,,,,,,,"x124003770","cher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202470930734256128",2012-05-15 18:50:06,"x25073877","realDonaldTrump","My @SquawkCNBC interview discussing Jamie Dimon, banking regulations and Mark Zuckerberg's prenuptial http://t.co/1CxrxsiK","Twitter Web Client",122,,,,FALSE,FALSE,10,14,,,"bit.ly/KqacvK","http://t.co/1CxrxsiK","http://bit.ly/KqacvK",,,,,,,,,"x404422077","SquawkCNBC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x205361929663942659",2012-05-23 18:17:54,"x25073877","realDonaldTrump","""Obstacles are those frightening things that become visible when we take our eyes off our goals."" -- Henry Ford","Twitter Web Client",111,,,,FALSE,FALSE,247,601,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x201025547965448192",2012-05-11 19:06:40,"x25073877","realDonaldTrump","Good news. Voters give @MittRomney the edge over @BarackObama on handling the economy according to @gallupnews http://t.co/qPjiA1mR","Twitter Web Client",131,,,,FALSE,FALSE,11,104,,,"bit.ly/JhIIZO","http://t.co/qPjiA1mR","http://bit.ly/JhIIZO",,,,,,,,,"x50055701 813286 7684882","MittRomney BarackObama GallupNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x205057394588401664",2012-05-22 22:07:47,"x25073877","realDonaldTrump","The @BarackObama administration is pressuring contractors to fix job loss estimates from environmental regulations http://t.co/VOu2MZm1","Twitter Web Client",135,,,,FALSE,FALSE,16,90,,,"bit.ly/Jz5T","http://t.co/VOu2MZm1","http://bit.ly/Jz5T",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x200295069046149120",2012-05-09 18:44:00,"x25073877","realDonaldTrump","My @SquawkCNBC interview discussing the Republic of Georgia, taxes, the fledgling economy and Facebook http://t.co/AiV3QMch","Twitter Web Client",123,,,,FALSE,FALSE,3,7,,,"bit.ly/JZlGoy","http://t.co/AiV3QMch","http://bit.ly/JZlGoy",,,,,,,,,"x404422077","SquawkCNBC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x201016535727341568",2012-05-11 18:30:51,"x25073877","realDonaldTrump","Procter and Gamble is relocating its beauty headquarters from Cincinnati to Asia--what are we doing?!","Twitter Web Client",101,,,,FALSE,FALSE,21,292,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203566423912615938",2012-05-18 19:23:12,"x25073877","realDonaldTrump","Reckless! Why is @BarackObama wasting over $70 Billion on 'climate change activities?' Will he ever learn? 
http://t.co/sYk3t3Eb","Twitter Web Client",128,,,,FALSE,FALSE,173,458,,,"thedc.com/JnQpHU","http://t.co/sYk3t3Eb","http://thedc.com/JnQpHU",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202114217854242817",2012-05-14 19:12:39,"x25073877","realDonaldTrump","Facebook billionaire gives up his U.S. citizenship in order to save taxes. I guess 3.8 billion isn't enough for (cont) http://t.co/xaPBfxlm","TwitLonger Beta",139,,,,FALSE,FALSE,207,619,,,"tl.gd/hdnk92","http://t.co/xaPBfxlm","http://tl.gd/hdnk92",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x200605771568914432",2012-05-10 15:18:37,"x25073877","realDonaldTrump","Welcome to the new reality. @BarackObama is now letting China buy US banks http://t.co/i1C02ub2 The US government is selling us out.","Twitter Web Client",132,,,,FALSE,FALSE,27,440,,,"yhoo.it/IYYMjB","http://t.co/i1C02ub2","http://yhoo.it/IYYMjB",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x201009485580472320",2012-05-11 18:02:50,"x25073877","realDonaldTrump","The April jobs report is terrible. If the labor forces didn't shrink under @BarackObama then real unemployment (cont) http://t.co/eYFLfBkL","TwitLonger Beta",138,,,,FALSE,FALSE,8,58,,,"tl.gd/hcgpma","http://t.co/eYFLfBkL","http://tl.gd/hcgpma",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199937379539226625",2012-05-08 19:02:40,"x25073877","realDonaldTrump","""You can't build a reputation on what you're doing to do.""  Great quote by Henry Ford.","Twitter Web Client",86,,,,FALSE,FALSE,66,285,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x204675610738556929",2012-05-21 20:50:42,"x25073877","realDonaldTrump","Will Smith did a great job by smacking the guy ""reporter"" who kissed him on the lips at a red carpet event. (cont) http://t.co/tvUKqx9O","TwitLonger Beta",135,,,,FALSE,FALSE,86,483,,,"tl.gd/hgp7a5","http://t.co/tvUKqx9O","http://tl.gd/hgp7a5",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x204955707324375040",2012-05-22 15:23:43,"x25073877","realDonaldTrump","I loved Walter Cronkite, one of the all time greats. He couldn't stand Dan Rather--I agree with Walter. @DanRatherReport","Twitter Web Client",120,,,,FALSE,FALSE,10,29,,,,,,,,,,,,,,"x2565474072","DanRatherReport","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199590671529676802",2012-05-07 20:04:58,"x25073877","realDonaldTrump","We must keep the pressure on @BarackObama's administration to make sure Chen comes to the US. It would be a tragedy to abandon him in China.","Twitter Web Client",140,,,,FALSE,FALSE,12,46,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x201020590260363264",2012-05-11 18:46:58,"x25073877","realDonaldTrump","If the press can report stories from @MittRomney's dorm years then why can't it find @BarackObama's college and law school transcripts?","Twitter Web Client",135,,,,FALSE,FALSE,102,1046,,,,,,,,,,,,,,"x50055701 813286","MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203572413244506112",2012-05-18 19:47:00,"x25073877","realDonaldTrump","Sure--@BarackObama's literary agent claims the 1991 booklet was a 'mistake' http://t.co/7Es4VubI Pretty convenient.","Twitter Web Client",115,,,,FALSE,FALSE,13,83,,,"abcn.ws/KyYWNA","http://t.co/7Es4VubI","http://abcn.ws/KyYWNA",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202384807970357248",2012-05-15 13:07:53,"x25073877","realDonaldTrump","Worired that the USC will strike down ObamaCare, @BarackObama is trying to implement his debacle in public schools http://t.co/A5fGcL6m","Twitter Web Client",135,,,,FALSE,FALSE,14,60,,,"bit.ly/KFXAPq","http://t.co/A5fGcL6m","http://bit.ly/KFXAPq",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202784830419779584",2012-05-16 15:37:25,"x25073877","realDonaldTrump","Under @BarackObama, the Iranian nuclear program has rapidly grown. http://t.co/UU29ZNyd","Twitter Web Client",87,,,,FALSE,FALSE,17,102,,,"freebeacon.com/robert-joseph-…","http://t.co/UU29ZNyd","http://freebeacon.com/robert-joseph-goes-nuclear/",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202133321826836481",2012-05-14 20:28:34,"x25073877","realDonaldTrump","Mitt Romney gave a masterful speech this weekend at Liberty University with a wonderful introduction by Mark DeMoss. Well done. @MittRomney","Twitter Web Client",139,,,,FALSE,FALSE,42,244,,,,,,,,,,,,,,"x50055701","MittRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x205010399135940609",2012-05-22 19:01:02,"x25073877","realDonaldTrump","I am a registered Republican. 
http://t.co/UuoXEU8V With @MittRomney as the nominee, we can defeat @BarackObama.","Twitter Web Client",112,,,,FALSE,FALSE,29,109,,,"politi.co/5nbA2Y","http://t.co/UuoXEU8V","http://politi.co/5nbA2Y",,,,,,,,,"x50055701 813286","MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x200635694002081793",2012-05-10 17:17:31,"x25073877","realDonaldTrump","Our trade deficit continues to rise at record rates http://t.co/FIi49Rcn The US manufacturing sector is being (cont) http://t.co/XFG4EROU","TwitLonger Beta",137,,,,FALSE,FALSE,6,36,,,"abcn.ws/K1OVqQ tl.gd/hc31ip","http://t.co/FIi49Rcn http://t.co/XFG4EROU","http://abcn.ws/K1OVqQ http://tl.gd/hc31ip",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203586066811326466",2012-05-18 20:41:15,"x25073877","realDonaldTrump","Time Warner Cable went out on 5th Avenue for 2 plus days. They are a disaster. I think I'm going to switch.","Twitter Web Client",107,,,,FALSE,FALSE,73,171,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202833462527406080",2012-05-16 18:50:40,"x25073877","realDonaldTrump","SHOCK! While attacking @MittRomney's private equity experience, @BarackObama raises $2M from private equity bankers http://t.co/aYUkRiKy","Twitter Web Client",136,,,,FALSE,FALSE,20,257,,,"yhoo.it/K71uPp","http://t.co/aYUkRiKy","http://yhoo.it/K71uPp",,,,,,,,,"x50055701 813286","MittRomney BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x205034016716496897",2012-05-22 20:34:53,"x25073877","realDonaldTrump","I wonder if @BarackObama ever applied to Occidental, Columbia or Harvard as a foreign student. When can we see (cont) http://t.co/HXsveYBa","TwitLonger Beta",138,,,,FALSE,FALSE,22,201,,,"tl.gd/hh6ksr","http://t.co/HXsveYBa","http://tl.gd/hh6ksr",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x200308404705697794",2012-05-09 19:36:59,"x25073877","realDonaldTrump","Georgetown should not host @KathleenSebelius for the graduation ceremony. Her policies abuse Catholics.","Twitter Web Client",103,,,,FALSE,FALSE,12,77,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199946128672829440",2012-05-08 19:37:26,"x25073877","realDonaldTrump","VOTE 4 @mariamenounos &amp; derekhough#01 tonight! She's doing a great job on Dancing with the Stars #DWTS (&amp; a good person). 1-800-868-3401","Twitter Web Client",144,,,,FALSE,FALSE,9,16,"DWTS",,,,,,,,,,,,,"x29555251","mariamenounos","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x203568571148800001",2012-05-18 19:31:44,"x25073877","realDonaldTrump","Let's take a closer look at that birth certificate. @BarackObama was described in 2003 as being ""born in Kenya."" http://t.co/vfqJesJL","Twitter Web Client",133,,,,FALSE,FALSE,477,813,,,"bit.ly/Klc9Uu","http://t.co/vfqJesJL","http://bit.ly/Klc9Uu",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x202481663974969344",2012-05-15 19:32:45,"x25073877","realDonaldTrump","Why won't @BarackObama repeal the Defense of Marriage Act if he supports gay marriage? http://t.co/FcxsbAty  He is gaming the issue.","Twitter Web Client",132,,,,FALSE,FALSE,25,165,,,"bit.ly/KqbK8Z","http://t.co/FcxsbAty","http://bit.ly/KqbK8Z",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x200951648179322880",2012-05-11 14:13:01,"x25073877","realDonaldTrump","Watch Celebrity Apprentice on Sunday at 9 pm on NBC--we're winding up for a terrific finale. What a season! http://t.co/y6Qsh1uv","Twitter Web Client",128,,,,FALSE,FALSE,12,35,,,"bit.ly/6lyMkt","http://t.co/y6Qsh1uv","http://bit.ly/6lyMkt",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199581510397997056",2012-05-07 19:28:34,"x25073877","realDonaldTrump","Our economy is at a standstill. Some are even predicting a possible double dip. We need to elect @MittRomney in November.","Twitter Web Client",121,,,,FALSE,FALSE,29,196,,,,,,,,,,,,,,"x50055701","MittRomney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197006715416350721",2012-04-30 16:57:15,"x25073877","realDonaldTrump","Good Morning America is thrilled @Rosie is working for the @todayshow--that means almost guaranteed success for @GMA","Twitter Web Client",116,,,,FALSE,FALSE,29,132,,,,,,,,,,,,,,"x25203361 7744592 22650211","Rosie TODAYshow GMA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199319127872118784",2012-05-07 02:05:57,"x25073877","realDonaldTrump","#sweepstweet @lisalampanelli wins $100,000 for her charity and that’s a nice gift.","Twitter Web Client",82,,,,FALSE,FALSE,9,31,"sweepstweet",,,,,,,,,,,,,"x19542638","LisaLampanelli","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199332301463748609",2012-05-07 02:58:18,"x25073877","realDonaldTrump","Firing @lisalampanelli may have come as a surprise. She’s a strong player. But there are no losers at this late point. #sweepstweet","Twitter Web Client",131,,,,FALSE,FALSE,19,45,"sweepstweet",,,,,,,,,,,,,"x19542638","LisaLampanelli","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x195517308708466688",2012-04-26 14:18:53,"x25073877","realDonaldTrump","He @BarackObama believes that the War on Terror is over http://t.co/de0ax99Y  Who does he think won?","Twitter Web Client",100,,,,FALSE,FALSE,19,120,,,"bit.ly/JQ1Ok6","http://t.co/de0ax99Y","http://bit.ly/JQ1Ok6",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x194793127062667264",2012-04-24 14:21:15,"x25073877","realDonaldTrump","The Government spends 30% more than it admits  http://t.co/AEq8jijt @BarackObama is out of control with his deficit spending.","Twitter Web Client",125,,,,FALSE,FALSE,18,166,,,"bit.ly/I6dC4U","http://t.co/AEq8jijt","http://bit.ly/I6dC4U",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x195584554290003969",2012-04-26 18:46:06,"x25073877","realDonaldTrump","I have never been a fan of John Edwards but it is time for the gov't to focus on more important things. @johnedwards","Twitter Web Client",116,,,,FALSE,FALSE,9,45,,,,,,,,,,,,,,"x76350241","JohnEdwards","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198120128079085569",2012-05-03 18:41:34,"x25073877","realDonaldTrump","We will never cut spending until we actually work off of a budget. The Democrats haven't passed one in over 3 years. What a joke.","Twitter Web Client",129,,,,FALSE,FALSE,18,228,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198505724689649664",2012-05-04 20:13:47,"x25073877","realDonaldTrump","In the 1920's people were worried about global cooling--it never happened. Now it's global warming. Give me a break!","Twitter Web Client",116,,,,FALSE,FALSE,377,568,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197379141358718977",2012-05-01 17:37:09,"x25073877","realDonaldTrump","My @SquawkCNBC interview discussing @BarackObama's #WHCD, my Scotland property &amp; @BarackObama using Bin Laden's death http://t.co/KPzXEn9E","TwitLonger Beta",142,,,,FALSE,FALSE,5,16,"WHCD",,"bit.ly/KoxCfC","http://t.co/KPzXEn9E","http://bit.ly/KoxCfC",,,,,,,,,"x404422077 813286 813286","SquawkCNBC BarackObama BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198447335343259650",2012-05-04 16:21:46,"x25073877","realDonaldTrump","Photo from yesterday's USGA announcement that Trump National Golf Club Bedminster will host the 2017 U.S. Women's Open- http://t.co/8YLpnNvy","Twitter Web Client",140,,,,FALSE,FALSE,4,11,,,"on.fb.me/L6YLct","http://t.co/8YLpnNvy","http://on.fb.me/L6YLct",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x194846776744873986",2012-04-24 17:54:26,"x25073877","realDonaldTrump","Majority of Independents want Obamacare overturned http://t.co/VDMWOsuw  The best way to do it is by voting out @BarackObama","Twitter Web Client",124,,,,FALSE,FALSE,10,100,,,"bit.ly/IeCqVf","http://t.co/VDMWOsuw","http://bit.ly/IeCqVf",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199563165179187200",2012-05-07 18:15:40,"x25073877","realDonaldTrump","Watch ET tonight to find out what my beautiful wife will be wearing at the Met Gala!  http://t.co/AK7DjjmS","Twitter Web Client",106,,,,FALSE,FALSE,3,17,,,"bit.ly/KfDmM9","http://t.co/AK7DjjmS","http://bit.ly/KfDmM9",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198505316290281474",2012-05-04 20:12:10,"x25073877","realDonaldTrump","According to @BarackObama the War on Terror is over  http://t.co/7SRYZNQ1
but global warming is a national (cont) http://t.co/icVj8CTJ","TwitLonger Beta",134,,,,FALSE,FALSE,12,48,,,"bit.ly/KkEDo9 tl.gd/h9g5an","http://t.co/7SRYZNQ1 http://t.co/icVj8CTJ","http://bit.ly/KkEDo9 http://tl.gd/h9g5an",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197391737650561024",2012-05-01 18:27:12,"x25073877","realDonaldTrump","The EPA official who wants to crucify gas companies resigned http://t.co/7V5KiE1c  Good- but his attitude is endemic in the EPA","Twitter Web Client",127,,,,FALSE,FALSE,8,52,,,"bit.ly/ID6PiA","http://t.co/7V5KiE1c","http://bit.ly/ID6PiA",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199323568134291456",2012-05-07 02:23:36,"x25073877","realDonaldTrump","#sweepstweet Teresa seems to underestimate the power of observance—that of the client as well as her team- but she’s a wonderful person","Twitter Web Client",135,,,,FALSE,FALSE,2,30,"sweepstweet",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197374607177678849",2012-05-01 17:19:08,"x25073877","realDonaldTrump","My @foxandfriends interview discussing @BarackObama's #WHCD, lowering tax rates, Republic of Georgia &amp; (cont) http://t.co/02GXcV9D","TwitLonger Beta",134,,,,FALSE,FALSE,6,9,"WHCD",,"tl.gd/h82s3s","http://t.co/02GXcV9D","http://tl.gd/h82s3s",,,,,,,,,"x15513604 813286","foxandfriends BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197043693478363138",2012-04-30 19:24:12,"x25073877","realDonaldTrump","Guess which POTUS has held more fundraisers than the previous 5 combined? http://t.co/X2Zd05DP @BarackObama is (cont) http://t.co/ER9gG6qJ","TwitLonger Beta",138,,,,FALSE,FALSE,4,62,,,"bit.ly/JFoQLr tl.gd/h7ks70","http://t.co/X2Zd05DP http://t.co/ER9gG6qJ","http://bit.ly/JFoQLr http://tl.gd/h7ks70",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197769080843939840",2012-05-02 19:26:37,"x25073877","realDonaldTrump","Snowboarder/Skateboarder @Shaun_White stopped by to visit this week....
http://t.co/1dxKg2kc","Twitter Web Client",92,,,,FALSE,FALSE,7,20,,,"on.fb.me/IERX6w","http://t.co/1dxKg2kc","http://on.fb.me/IERX6w",,,,,,,,,"x2783162359","shaun_white","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199315251701878784",2012-05-07 01:50:33,"x25073877","realDonaldTrump","Aubrey has a lot of self confidence—but will it be warranted? #sweepstweet","Twitter Web Client",74,,,,FALSE,FALSE,1,21,"sweepstweet",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199314889532112896",2012-05-07 01:49:07,"x25073877","realDonaldTrump","I’m not sure about @teresa_giudice as Project Manager. @lisalampanelli can be formidable. But let’s see what happens #sweepstweet","Twitter Web Client",129,,,,FALSE,FALSE,4,20,"sweepstweet",,,,,,,,,,,,,"x87016990 19542638","Teresa_Giudice LisaLampanelli","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197744990997331968",2012-05-02 17:50:54,"x25073877","realDonaldTrump","The new Dark Knight Rises Trailer is great  http://t.co/C1ZY0tP2 The movie filmed scenes in Trump Tower last October.","Twitter Web Client",117,,,,FALSE,FALSE,45,114,,,"bit.ly/jQmLQT","http://t.co/C1ZY0tP2","http://bit.ly/jQmLQT",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199329010474426368",2012-05-07 02:45:14,"x25073877","realDonaldTrump","#CelebrityApprentice Listening to the advice from @johnrich and @marleematlin adds another insight into the Final 4. #sweepstweet","Twitter Web Client",129,,,,FALSE,FALSE,7,29,"CelebrityApprentice sweepstweet",,,,,,,,,,,,,"x16869718 26149716","johnrich MarleeMatlin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x196982439522992129",2012-04-30 15:20:47,"x25073877","realDonaldTrump","My @gretawire interview where I discuss fixing the economy, killing Bin Laden, the John Edwards trial and fair trade.http://bit.ly/JpSxkA","Twitter Web Client",137,,,,FALSE,FALSE,11,30,,,,,,,,,,,,,,"x2885573474","gretawire","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198497691926409216",2012-05-04 19:41:52,"x25073877","realDonaldTrump","Derek Jeter is playing phenomenal baseball. He is a total winner--and also a great guy. @DerekJeter","Twitter Web Client",99,,,,FALSE,FALSE,18,102,,,,,,,,,,,,,,"x282553259","DerekJeter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x199521475785523201",2012-05-07 15:30:01,"x25073877","realDonaldTrump","Tomorrow is #TrumpTuesday on @squawkboxCNBC, 7:30 AM, don't miss it!","Twitter Web Client",68,,,,FALSE,FALSE,3,7,"TrumpTuesday",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x195984176510545920",2012-04-27 21:14:03,"x25073877","realDonaldTrump","#SuccessByTrump Here’s a photo from my appearance at @Macy's Herald Square with @ximenanr http://t.co/V6IbtmWH","Twitter Web Client",110,,,,FALSE,FALSE,8,42,"SuccessByTrump",,"on.fb.me/IaF6mq","http://t.co/V6IbtmWH","http://on.fb.me/IaF6mq",,,,,,,,,"x131850055 82919497","macy ximenaNR","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x198081981966319617",2012-05-03 16:09:59,"x25073877","realDonaldTrump","The rolling average of jobless claims is the highest in 5 months http://t.co/5RjNvrxO 
ObamaCare continues to slow growth and cost jobs.","Twitter Web Client",136,,,,FALSE,FALSE,11,89,,,"bit.ly/Ip8YwG","http://t.co/5RjNvrxO","http://bit.ly/Ip8YwG",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x197398394472382464",2012-05-01 18:53:39,"x25073877","realDonaldTrump","Bad move-@BarackObama released $147M in aid to the Palestinians http://t.co/ZGf87eCQ That money is going to Hamas.","Twitter Web Client",114,,,,FALSE,FALSE,44,223,,,"bit.ly/Jn3Ua1","http://t.co/ZGf87eCQ","http://bit.ly/Jn3Ua1",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x195566874413641728",2012-04-26 17:35:50,"x25073877","realDonaldTrump","I wonder why @BarackObama is now spending $8B to postpone Obamacare's Medicare Cuts until after the election? http://t.co/jCpBE1CR","Twitter Web Client",130,,,,FALSE,FALSE,14,216,,,"onforb.es/JnVuRF","http://t.co/jCpBE1CR","http://onforb.es/JnVuRF",,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
